406,260,10,2025-08-23,09:00:00.0000000,2.000,62.000,4.000
407,331,4,2025-08-23,09:00:00.0000000,29.000,47.000,37.000
408,331,11,2025-08-23,09:00:00.0000000,29.000,47.000,37.000
409,331,5,2025-08-23,09:00:00.0000000,8.000,29.000,17.000
410,331,12,2025-08-23,09:00:00.0000000,8.000,29.000,17.000
411,331,3,2025-08-23,09:00:00.0000000,14.000,18.000,14.000
412,331,10,2025-08-23,09:00:00.0000000,14.000,18.000,14.000
413,194,2,2025-08-23,09:00:00.0000000,17.000,59.000,38.000
414,194,9,2025-08-23,09:00:00.0000000,17.000,59.000,38.000
415,194,4,2025-08-23,09:00:00.0000000,23.000,78.000,50.000
416,194,11,2025-08-23,09:00:00.0000000,23.000,78.000,50.000
417,194,3,2025-08-23,09:00:00.0000000,21.000,28.000,25.000
418,194,10,2025-08-23,09:00:00.0000000,21.000,28.000,25.000
419,50,5,2025-08-23,09:00:00.0000000,1.000,5.000,2.000
420,50,12,2025-08-23,09:00:00.0000000,1.000,5.000,2.000
421,127,6,2025-08-23,09:00:00.0000000,29.000,54.000,41.000
422,127,13,2025-08-23,09:00:00.0000000,29.000,54.000,41.000
423,127,5,2025-08-23,09:00:00.0000000,5.000,21.000,10.000
424,127,12,2025-08-23,09:00:00.0000000,5.000,21.000,10.000
425,127,3,2025-08-23,09:00:00.0000000,19.000,30.000,24.000
426,127,10,2025-08-23,09:00:00.0000000,19.000,30.000,24.000
427,198,2,2025-08-23,09:00:00.0000000,14.000,32.000,22.000
428,198,9,2025-08-23,09:00:00.0000000,14.000,32.000,22.000
429,347,4,2025-08-23,09:00:00.0000000,14.000,40.000,25.000
430,347,11,2025-08-23,09:00:00.0000000,14.000,40.000,25.000
431,347,6,2025-08-23,09:00:00.0000000,15.000,23.000,19.000
432,347,13,2025-08-23,09:00:00.0000000,15.000,23.000,19.000
433,411,4,2025-08-23,09:00:00.0000000,14.000,54.000,32.000
434,411,11,2025-08-23,09:00:00.0000000,14.000,54.000,32.000
435,411,5,2025-08-23,09:00:00.0000000,8.000,10.000,8.000
436,411,12,2025-08-23,09:00:00.0000000,8.000,10.000,8.000
